2026-08-27T16:48:26Z	packageId	P	package/package.json	de.medizininformatikinitiative.kerndatensatz.biobank	2.1	package-identity
2026-08-27T16:48:26Z	version	P	package/package.json	2026.0.1	2.1	package-identity
2026-08-27T16:48:26Z	description	P	package/package.json	Medizininformatik Initiative - Kerndatensatz Erweiterungsmodul Biobank / Bioprobendaten	2.1	package-identity
2026-08-27T16:48:26Z	fhirVersions	P	package/package.json	["4.0.1"]	2.1	package-identity
2026-08-27T16:48:26Z	jurisdiction	P	package/package.json	urn:iso:std:iso:3166#DE	2.1	package-identity
2026-08-27T16:48:26Z	dependency:de.basisprofil.r4	P	package/package.json (source pin)	1.5.x	2.1	package-identity
2026-08-27T16:48:26Z	dependency:de.medizininformatikinitiative.kerndatensatz.meta	P	package/package.json (source pin)	2026.0.x	2.1	package-identity
2026-08-27T16:48:26Z	dependency:eu.miabis.r4	P	package/package.json (source pin)	0.2.0	2.1	package-identity
2026-08-27T16:48:26Z	dependency:hl7.fhir.r4.core	P	package/package.json (source pin)	4.0.1	2.1	package-identity
2026-08-27T16:49:23Z	title	R	README.md first heading	FHIR Profile für KDS Biobanken	2.1	repo-identity
2026-08-27T16:49:47Z	packageId	source	package.json+published-package	de.medizininformatikinitiative.kerndatensatz.biobank	2.1	read
2026-08-27T16:49:47Z	version	source	sushi-config.yaml+package.json+package	2026.0.1	2.1	read
2026-08-27T16:49:47Z	canonical	source	sushi-config.yaml	https://www.medizininformatik-initiative.de/fhir/ext/modul-biobank	2.1	read
2026-08-27T16:49:47Z	status	source	sushi-config.yaml	active	2.1	read
2026-08-27T16:49:47Z	fhirVersion	source	sushi-config.yaml	4.0.1	2.1	read
2026-08-27T16:49:47Z	title	source	sushi-config.yaml (commented-out name:)	KDS Biobanken	2.1	candidate
2026-08-27T16:49:47Z	title	R	README.md	FHIR Profile für KDS Biobanken	2.1	candidate
2026-08-27T16:49:48Z	publisher	source	input/fsh/rulesets/publisher.fsh (artefact-level RuleSet)	Medizininformatik Initiative	2.1	candidate
2026-08-27T16:49:48Z	license	source	input/fsh/rulesets/license-terms.fsh (artefact-level spdx extension); no package field, no LICENSE file -- Gate A	CC-BY-4.0	2.1	candidate
2026-08-27T16:49:48Z	description	P	package.json	Medizininformatik Initiative - Kerndatensatz Erweiterungsmodul Biobank / Bioprobendaten	2.1	read
2026-08-27T16:59:28Z	dependency:de.basisprofil.r4	source	kerndatensatz-basis+onko pin 1.5.4; source floating pin resolved, Gate A	1.5.x->1.5.4	2.1	resolve
2026-08-27T16:59:28Z	dependency:de.medizininformatikinitiative.kerndatensatz.meta	source	registry latest 2026.0.x is 2026.0.0 (onko pins same); Gate A	2026.0.x->2026.0.0	2.1	resolve
